picoscope,isA,Tool/Framework
gold box,uses,pascal
glipper,isA,Tool/Framework
vnstat,uses,c
khtml,isA,Tool/Framework
ultracopier,uses,c++
edinburgh compatible context editor,isA,Tool/Framework
ufraw,uses,c++
playonlinux,uses,java
kmplayer,uses,delphi
pcem,isA,Tool/Framework
webrtc,uses,c++
elvis,isA,Tool/Framework
f*,influences,imperative programming
mariadb,isA,Tool/Framework
user mode driver framework,isA,Tool/Framework
qmail,uses,c
protocol buffers,uses,javascript
apt rpm,uses,c++
swsusp,uses,c
ubuntu touch,uses,python
web applications,isA,Programming Concept
stegoshare,isA,Tool/Framework
veyon,isA,Tool/Framework
cdex,uses,c++
networkmanager,uses,c
viennarna package,uses,perl
varnish,uses,c
f9 financial reporting,uses,c sharp
co2sys,uses,matlab
easychair,isA,Tool/Framework
opentracker,uses,c
testng,isA,Tool/Framework
onefuzz,uses,python
pspell,uses,c
geekbench,uses,c
tech talk pse,isA,Tool/Framework
truecrypt,uses,c++
remoteaccess,isA,Tool/Framework
gnome web,isA,Tool/Framework
oracle template library,isA,Tool/Framework
bs,isA,Programming Language
escher,influences,declarative programming
grakn.ai,uses,java
libressl,uses,c
toonloop,isA,Tool/Framework
epi map,isA,Tool/Framework
gnome builder,uses,c
fl,influences,functional programming
gnome chess,uses,vala
openmsx,isA,Tool/Framework
gtk scene graph kit,uses,c
arts,uses,c++
event driven,isA,Programming Concept
metamath,isA,Tool/Framework
sc,isA,Tool/Framework
os,uses,pascal
automatik text reader,isA,Tool/Framework
genopro,uses,c++
apache http server,uses,c
phosh,uses,c
chapel,influences,partitioned global address space
qbittorrent,isA,Tool/Framework
quod libet,isA,Tool/Framework
mb lab,uses,python
citrine,isA,Programming Language
yahoo sherpa,isA,Tool/Framework
cpl,influences,structured programming
gnu compiler collection,isA,Tool/Framework
sapwin,uses,c++
myisam,uses,c
siag office,isA,Tool/Framework
objectweb asm,uses,java
uml designer,uses,java
vassal engine,isA,Tool/Framework
hping,isA,Tool/Framework
firehol,isA,Tool/Framework
centericq,uses,c++
cpl,influences,procedural programming
rainmeter,uses,c sharp
cyrus imap server,isA,Tool/Framework
seafile,uses,c
deltacloud,uses,ruby
extensible storage engine,uses,c++
triton,isA,Programming Language
swig,uses,c++
qore,influences,imperative
veusz,uses,python
handbrake,uses,c
opensaf,isA,Tool/Framework
freeciv,isA,Tool/Framework
openplag,isA,Tool/Framework
xowa,uses,java
prtg network monitor,uses,delphi
numpy,uses,python
xml notepad,isA,Tool/Framework
rel,isA,Tool/Framework
apache taverna,isA,Tool/Framework
yuls,uses,c++
moea framework,uses,java
xmove,isA,Tool/Framework
freeglut,uses,c
rdock,isA,Tool/Framework
apache subversion,uses,c
meurs challenger,isA,Tool/Framework
tiny c compiler,isA,Tool/Framework
artisteer,isA,Tool/Framework
biosphere3d,isA,Tool/Framework
fairy max,uses,c
jonas,isA,Tool/Framework
dooble,uses,c++
qeep,isA,Tool/Framework
openttd,uses,c
datomic,isA,Tool/Framework
blender game engine,uses,c++
elixir,influences,process oriented programming
scipy,uses,c++
emacspeak,uses,tcl
scala,influences,functional programming
mate,isA,Tool/Framework
cubesat space protocol,isA,Tool/Framework
releases,isA,Programming Concept
calibre,uses,javascript
opentracker,uses,c++
scigen,isA,Tool/Framework
yakindu statechart tools,isA,Tool/Framework
crafter cms,isA,Tool/Framework
usbkill,uses,python
gnu readline,isA,Tool/Framework
mysejahtera,uses,kotlin
gearman,uses,c
core ftp,uses,c++
ascend,uses,python
grip,uses,c
openimageio,uses,c++
popcorn time,uses,javascript
ankhsvn,uses,c sharp
gnu linear programming kit,isA,Tool/Framework
mkvtoolnix,uses,c++
mvc,isA,Programming Concept
wso2 mashup server,uses,java
mtr,isA,Tool/Framework
bolt,uses,php
joule,influences,programming paradigm
mikumikudance,isA,Tool/Framework
libzip,uses,perl
pdf split and merge,isA,Tool/Framework
orbexpress,isA,Tool/Framework
apache singa,uses,c++
infrarecorder,uses,c++
groovy,isA,Programming Language
jasp,uses,c++
inoerp,uses,php
wallpaper engine,uses,c++
apache servicemix,isA,Tool/Framework
mbn explorer,uses,c++
webtrees,uses,javascript
faac,uses,c
flyback,uses,python
iwork,uses,c
barebox,uses,c
losslesscut,isA,Tool/Framework
open semantic framework,uses,java
miro,isA,Tool/Framework
cecil,influences,object oriented programming
gnome calculator,isA,Tool/Framework
vmix,isA,Tool/Framework
ikonboard,uses,perl
apache pivot,isA,Tool/Framework
plus,influences,structured programming
mattermost,isA,Tool/Framework
simple cloud api,uses,php
sco skunkware,uses,perl
mercurial,uses,rust
avro keyboard,uses,delphi
sql server,isA,Tool/Framework
dev c++,uses,delphi
khangman,uses,c++
010 editor,uses,c++
moodle,uses,php
pyqt,isA,Tool/Framework
wikibhasha,isA,Tool/Framework
aiki framework,uses,php
gnome calculator,uses,c
optaplanner,uses,java
rstudio,uses,c++
cpl,isA,Programming Language
embroidermodder,uses,c++
mate,uses,c++
zinc application framework,isA,Tool/Framework
imperative,isA,Programming Concept
digital forensics framework,uses,c++
supertux,isA,Tool/Framework
puffs,uses,c
hack,uses,c
sqlobject,isA,Tool/Framework
lz4,isA,Tool/Framework
appjar,uses,python
waifu2x,uses,lua
jcrom,uses,java
graphviz,uses,c
eclipse,uses,java
grads,isA,Tool/Framework
xuljet,uses,javascript
joy,influences,concatenative programming language
atunes,uses,java
basex,uses,java
gnome,uses,html
nextstep,uses,c
highly available storage,uses,c
cdemu,isA,Tool/Framework
librepilot,uses,c++
tor2web,isA,Tool/Framework
apache taverna,uses,java
silk,isA,Tool/Framework
flexnet publisher,isA,Tool/Framework
owncloud,uses,javascript
stan,uses,c++
epi info,uses,c sharp
speed dreams,isA,Tool/Framework
opentimestamps,uses,python
nexusdb,uses,c sharp
amanda,uses,c
antenna house formatter,uses,c++
voltdb,uses,c++
apache buildr,uses,ruby
lift,isA,Tool/Framework
utopia,uses,c++
xpages,uses,html
webware for python,isA,Tool/Framework
miktex,uses,pascal
language oriented programming,isA,Programming Concept
apache cloudstack,uses,java
joose,isA,Tool/Framework
sphere,uses,c++
stylus studio,uses,c++
geekbench,uses,c++
openttd,uses,c++
apache click,uses,java
shorewall,isA,Tool/Framework
azurewebservices,isA,Tool/Framework
ats,influences,imperative programming
concurrent versions system,uses,c
jack audio connection kit,uses,c++
apache oozie,uses,java
frak,uses,javascript
asynchronous multi body framework,isA,Tool/Framework
spring cloud,isA,Tool/Framework
catalyst,isA,Tool/Framework
malware information sharing platform,uses,php
fontmatrix,isA,Tool/Framework
trusted platform module,isA,Tool/Framework
google chrome,uses,python
apache beam,uses,python
mailvelope,isA,Tool/Framework
hildon,isA,Tool/Framework
libuv,isA,Tool/Framework
dapr,uses,go
source filmmaker,isA,Tool/Framework
shade sandbox,isA,Tool/Framework
asp.net razor,uses,c sharp
devede,uses,python
project naptha,uses,javascript
x10,influences,object oriented programming
oxygene,isA,Programming Language
kaldi,uses,c++
bitwig studio,uses,c++
votca,uses,perl
apache ctakes,isA,Tool/Framework
deadbeef,uses,c
shoes,uses,ruby
gnome web,uses,c
iris,uses,java
nasa worldwind,uses,javascript
orwell,isA,Programming Language
open cascade technology,uses,c++
dryad,uses,c++
opensees,isA,Tool/Framework
flockdb,isA,Tool/Framework
dita open toolkit,uses,java
menuetos,isA,Tool/Framework
libevent,uses,c
ninja,isA,Tool/Framework
dynamic kernel module support,isA,Tool/Framework
darcs,uses,haskell
spring engine,uses,c++
bitmessage,uses,c++
linux ha,uses,python
textgrid,uses,java
scrum,isA,Programming Concept
brackets,uses,javascript
graphics layout engine,isA,Tool/Framework
darwin,influences,object oriented programming
curry,influences,logic
db2 database,uses,c++
pdf split and merge,uses,java
dojo toolkit,uses,javascript
altium designer,uses,c++
dirsync pro,isA,Tool/Framework
inkscape,uses,python
function level programming,isA,Programming Concept
webapp.net,uses,javascript
lasso,influences,procedural
quicknet,isA,Tool/Framework
wing ide,uses,python
tokio,isA,Tool/Framework
potterswheel,isA,Tool/Framework
telegram,isA,Tool/Framework
grpc,uses,c++
bbedit,isA,Tool/Framework
xombrero,isA,Tool/Framework
blobby volley,uses,html5
icq,uses,kotlin
gold,uses,c++
processing,influences,object oriented programming
zeromq,uses,c++
mega,uses,java
open power template,isA,Tool/Framework
asprise ocr,uses,delphi
fluxbox,uses,c++
tidalcycles,uses,haskell
concordion,isA,Tool/Framework
openlava,uses,c
strong ,isA,Programming Concept
trac,isA,Programming Language
vdpau,uses,c++
jbpm,isA,Tool/Framework
hiphop for php,uses,c
firefox 3.0,uses,javascript
clx,isA,Tool/Framework
euphoria,isA,Programming Language
jboss enterprise soa platform,isA,Tool/Framework
sp,uses,apl
bigtable,uses,go
gnome archive manager,uses,c
dock,uses,c
protocol buffers,uses,dart
superwaba,isA,Tool/Framework
topcat,isA,Tool/Framework
threading building blocks,isA,Tool/Framework
scrollkeeper,uses,c
gadfly,isA,Tool/Framework
staden package,uses,c
c sharp,influences,imperative programming
avro keyboard,uses,c++
teleport,uses,go
salome,uses,c++
mozilla prism,isA,Tool/Framework
cheese,uses,vala
matlab,influences,procedural programming
midletpascal,uses,c
eurisko,isA,Tool/Framework
apt rpm,isA,Tool/Framework
leaflet,isA,Tool/Framework
apache arrow,uses,matlab
bitwarden,isA,Tool/Framework
graph,isA,Programming Concept
fox toolkit,isA,Tool/Framework
flexnet publisher,uses,java
visualeditor,isA,Tool/Framework
excel,isA,Tool/Framework
dingoo a320 sdk,uses,c
discuz!,isA,Tool/Framework
jfreechart,uses,java
radvd,isA,Tool/Framework
number theory library,uses,c++
hierarchical cluster engine project,isA,Tool/Framework
gkrellm,isA,Tool/Framework
waste,uses,c++
curses,uses,c
windows ui library,isA,Tool/Framework
ipython,uses,javascript
java,influences,reflective
troop messenger,isA,Tool/Framework
cinepaint,isA,Tool/Framework
slowloris,uses,perl
apache,isA,Tool/Framework
ncftp,uses,c
amigaos 4,uses,php
codemirror,uses,javascript
enchant,uses,c
firemath,isA,Tool/Framework
gnu parallel,uses,perl
codeigniter,isA,Tool/Framework
noscript,uses,css
mary,isA,Programming Language
wiki.js,uses,javascript
gparted,isA,Tool/Framework
kotlin,influences,reflective programming
waterfox,uses,c++
clamtk,uses,perl
capd library,isA,Tool/Framework
blink,uses,c++
jslint,uses,javascript
ophcrack,uses,c++
diff text,uses,c sharp
jitsi,uses,javascript
fisheye,isA,Tool/Framework
omnitracker,uses,c sharp
firefox,uses,c++
resknife,isA,Tool/Framework
data usa,isA,Tool/Framework
openscenegraph,uses,c++
maggie,isA,Tool/Framework
abiquo enterprise edition,uses,java
coderity,isA,Tool/Framework
faust,isA,Tool/Framework
juffed,uses,c++
soya3d,isA,Tool/Framework
aspectc++,isA,Tool/Framework
perfect,uses,swift
vaadin,uses,javascript
apache gump,uses,python
google plugin for eclipse,uses,java
swarm,isA,Tool/Framework
simpleitk,uses,ruby
veejay,isA,Tool/Framework
imp,isA,Programming Language
opendronemap,isA,Tool/Framework
apache superset,uses,python
seamonkey,isA,Tool/Framework
kotlin,influences,block
hhvm,isA,Tool/Framework
gamemaker,uses,c sharp
zeno,isA,Programming Language
jakarta slide,uses,java
vott,isA,Tool/Framework
pure,influences,functional programming
automatik text reader,uses,javascript
rozofs,uses,c
gnome screenshot,uses,c
pathscale,uses,c++
kio,uses,c++
slidewiki,isA,Tool/Framework
sunflow,uses,java
pspp,uses,c
bluefish,isA,Tool/Framework
jellyfin,isA,Tool/Framework
elmah,uses,c sharp
sqlbuddy,uses,javascript
perl,influences,reflective
beast,isA,Tool/Framework
mingw w64,uses,c++
almquist shell,uses,c
surface evolver,isA,Tool/Framework
groupserver,uses,python
open wonderland,isA,Tool/Framework
libcaca,isA,Tool/Framework
unetbootin,isA,Tool/Framework
xapian,isA,Tool/Framework
apache ibatis,uses,ruby
worldwide telescope,uses,c sharp
haven,isA,Tool/Framework
edgex foundry,isA,Tool/Framework
mycore,uses,java
axkit,uses,perl
tupitube,isA,Tool/Framework
api,isA,Programming Concept
rsync,isA,Tool/Framework
ultracopier,isA,Tool/Framework
thredded,uses,ruby
neubot,isA,Tool/Framework
frink,isA,Programming Language
lgte,isA,Tool/Framework
odk,uses,python
sajax,uses,php
apache qpid,uses,c sharp
sail,isA,Programming Language
9wm,isA,Tool/Framework
gmx multi messenger,uses,css
mplab,isA,Tool/Framework
yandex browser,uses,c++
pro tools,uses,c++
jython,uses,python
netty,isA,Tool/Framework
contao,uses,php
ffado,uses,c++
hue,isA,Tool/Framework
nymgo,isA,Tool/Framework
rdflib,isA,Tool/Framework
vmware workstation,uses,c++
dap,uses,c
oz,influences,functional programming
opensocial,uses,php
abas erp,uses,java
sql,isA,Programming Language
dx10,isA,Tool/Framework
drools,isA,Tool/Framework
shumway,uses,javascript
desmo j,uses,java
freecad,uses,python
numpy,uses,c
scrcpy,uses,java
ginkgo cadx,uses,c++
xl,influences,functional
autopackage,uses,c
apache couchdb,uses,erlang
calamares,uses,python
lams,uses,java
playcanvas,uses,javascript
gnustep renaissance,isA,Tool/Framework
rife,uses,java
climm,uses,tcl
feh,uses,c
tigervnc,uses,c
go,influences,concurrent computing
metview,uses,c++
lv2,isA,Tool/Framework
ippolit,isA,Tool/Framework
sr,isA,Programming Language
google chrome frame,uses,c++
fbreader,uses,java
snort,uses,c++
bisque,uses,python
naval observatory vector astrometry subroutines,uses,python
databases,isA,Programming Concept
busybox,uses,c
collabora online,uses,javascript
openclonk,uses,c++
zerynth,uses,c
abiword,isA,Tool/Framework
chapel,influences,parallel programming
g95,isA,Tool/Framework
diskcryptor,uses,c
wink toolkit,isA,Tool/Framework
clockworkmod,uses,c++
collectd,isA,Tool/Framework
javascript,influences,functional programming
rest,isA,Programming Concept
neo4j,uses,java
mxparser,uses,java
angular,isA,Tool/Framework
avant window navigator,uses,vala
humhub,isA,Tool/Framework
sparrow,isA,Tool/Framework
reactive programming,isA,Programming Concept
fluid,isA,Tool/Framework
devede,isA,Tool/Framework
f*,influences,programming paradigm
sc,uses,c
lv2,uses,c
webtrees,uses,php
lifelines,isA,Tool/Framework
dada mail,isA,Tool/Framework
gimp,isA,Tool/Framework
corosync cluster engine,uses,c
rekentest,uses,delphi
boss,isA,Tool/Framework
icon,influences,structured
activiti,uses,java
virgo,uses,java
pychess,isA,Tool/Framework
lynis,isA,Tool/Framework
iozone,uses,c
orwell,influences,lazy evaluation
aqua,uses,c++
xen,isA,Tool/Framework
eslint,uses,javascript
eric,uses,python
compiled language,isA,Programming Concept
propel,uses,php
bosque,influences,type system
word lens,uses,c sharp
x cd roast,uses,c
vktrace,isA,Tool/Framework
electronic appwrapper,isA,Tool/Framework
google app runtime for chrome,isA,Tool/Framework
pandoc,isA,Tool/Framework
wikitrust,isA,Tool/Framework
apache tika,isA,Tool/Framework
brave,isA,Tool/Framework
oz,influences,object oriented programming
apache airflow,uses,python
gthumb,uses,c
sxm,isA,Tool/Framework
pretty easy privacy,uses,c
spidermonkey,uses,rust
threema,uses,c
apertium,isA,Tool/Framework
chip,isA,Programming Language
leechftp,uses,delphi
xombrero,uses,javascript
minetest,uses,lua
rio,isA,Tool/Framework
bottle,uses,python
open neural network exchange,isA,Tool/Framework
eclipse jersey,isA,Tool/Framework
ultimate++,isA,Tool/Framework
contao,isA,Tool/Framework
bbedit,uses,c
staden package,uses,tcl
protocol,isA,Programming Concept
flashdevelop,isA,Tool/Framework
vapor,uses,swift
october,uses,php
go,influences,object oriented programming
intel array building blocks,isA,Tool/Framework
tmux,isA,Tool/Framework
consul,isA,Tool/Framework
ibm systemt,uses,java
line mode browser,uses,c
vuze,uses,java
firebird,uses,c++
foswiki,uses,javascript
troop messenger,uses,java
owncloud,uses,php
ktorrent,uses,c++
domain specific language,isA,Programming Concept
infinitegraph,isA,Tool/Framework
reactivex,uses,javascript
avisynth,uses,c++
pyjs,isA,Tool/Framework
quiet internet pager,isA,Tool/Framework
cyclone,isA,Programming Language
ch,uses,c
haluka,isA,Tool/Framework
array programming,isA,Programming Concept
z shell,isA,Tool/Framework
midori javascript framework,isA,Tool/Framework
snowdrop,isA,Tool/Framework
mesa,isA,Programming Language
usbkill,isA,Tool/Framework
kolourpaint,uses,c++
grass gis,uses,c
snamp,uses,java
cgi:irc,isA,Tool/Framework
wikindx,uses,php
tianocore edk ii,uses,c++
stratis,isA,Tool/Framework
newscoop,uses,php
circuitmaker,uses,delphi
little b,influences,functional programming
versant object database,isA,Tool/Framework
xvidcap,uses,c
stardict,isA,Tool/Framework
naval observatory vector astrometry subroutines,isA,Tool/Framework
nasa worldwind,uses,c sharp
perl compatible regular expressions,uses,c
hexagon,isA,Tool/Framework
cherrypy,isA,Tool/Framework
eiffel,isA,Programming Language
eijirō,isA,Tool/Framework
fluctuat,isA,Tool/Framework
cinnamon,isA,Tool/Framework
opencv,isA,Tool/Framework
f droid,uses,python
spatiotemporal epidemiological modeler,uses,java
pydev,uses,java
unigine,uses,c sharp
tea,influences,object oriented
rosegarden,isA,Tool/Framework
python scoop,isA,Tool/Framework
c3d toolkit,isA,Tool/Framework
stripes,isA,Tool/Framework
caffe,uses,c++
masmt,isA,Tool/Framework
coreavc,isA,Tool/Framework
milestones professional,isA,Tool/Framework
beatnik,isA,Programming Language
flashrom,isA,Tool/Framework
lmctfy,isA,Tool/Framework
geoapi,uses,java
proteowizard,uses,c++
ufmod,isA,Tool/Framework
digital geometric kernel,isA,Tool/Framework
stellar,uses,c++
propel,isA,Tool/Framework
apache xalan,uses,c++
xblock,uses,python
festival speech synthesis system,uses,c++
couchbase server,isA,Tool/Framework
idle,isA,Tool/Framework
comdb2,uses,c
kde partition manager,uses,c++
